6853,6813,7318,7259,7493,7496,7518,9387,9735,9625,10081,10056,10324,10227,10598,10428,0,10645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,6638,6730,6739,7091,7079,7134,7250,7494,7336,9540,9603,9781,9783,9907,9981,10083,10466,10343,18667,25083,6813,6679,7259,6853,7479,7318,7496,7493,7518,9483,9387,9735,9625,10056,10227,10081,10428,10324,10598,0,10645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,4300,10128,7009,10449,7465,7045,10147,7164,6976,7492,7152,9824,7266,10037,9543,10678,9720,10708,9832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929,6688,6716,4300,6927,6904,7019,7009,7051,7036,7205,7161,9564,7465,9965,9712,10128,10122,10449,10147,6649,6638,6730,6739,7079,7250,7091,7336,7134,7494,9540,9603,9781,9783,9907,9981,10083,10466,10343,18667,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730,6678,6649,6638,6756,6739,7053,7008,7091,7079,7134,7108,7206,7158,7281,7250,7494,7336,9448,7530,9540,9506,9781,9603,9783,9981,9907,10064,9991,10083,10289,10210,10343,10315,10466,10606,10501,18667,18492,25083,6737,6736,6909,6873,7071,7204,7151,7273,7270,7363,7489,7482,9434,7522,9519,9604,9523,9809,9660,9870,10286,10148,0,7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6723,6976,7045,7152,7164,7240,7264,7266,7492,9543,9698,9720,10037,9832,9824,10503,10657,10678,0,10708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756,7008,7053,6678,7206,7108,7281,7158,9448,7530,9991,9506,10289,10064,10501,10210,18492,10315,6736,10606,6737,6873,6909,7071,7151,7204,7270,7273,7363,7482,7489,7522,9434,9519,9523,9604,9660,9809,9870,10148,10286,7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7205,7161,7019,6688,9564,7152,9965,9832,10449,7266,7045,10037,7164,10657,7492,10678,9698,10708,9824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7091,6739,7134,7079,6649,6638,6730,7336,9540,7250,7494,9783,9907,9603,9781,10466,10343,9981,10083,0,0,18667,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9564,9387,7205,7161,6853,10227,7318,10428,7493,10645,9735,0,10081,0,10324,0,10598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6716,6904,5929,7036,7019,4300,6927,6688,7205,7009,7051,7465,9965,7161,9564,10122,10147,9712,10128,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,7079,7091,9783,9540,9981,6649,6638,9781,10466,25083,6873,0,7071,0,9604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7494,7250,9540,7336,6730,9603,7091,6739,6649,6638,9781,7079,7134,9981,10083,9783,9907,10343,18667,10466,0,0,0,0,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6927,7009,7051,6904,5929,6688,6716,4300,7019,7161,9564,7036,7205,9712,10128,7465,9965,10147,6737,10122,10449,6736,7071,6873,6909,7273,7151,7204,7270,7363,9519,7482,9523,7522,9604,9809,9870,10148,10286,7035,6679,6813,6853,7259,7318,7479,7493,7496,7518,9387,9483,9625,9735,10056,10081,10227,10324,10428,10598,10645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9540,7336,7494,7250,7134,9783,9781,7079,6730,6739,6649,6638,7091,10083,10343,9603,10466,18667,9907,9981,0,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7053,7108,6756,7008,7281,6678,7206,7530,9991,7158,9448,10064,10501,9506,10289,10315,10606,10210,18492,7489,9434,6976,9660,7045,6723,7152,7164,7240,7264,7266,7492,9543,9698,9720,9824,9832,10037,10503,10657,10678,10708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7051,10122,7206,7108,7053,7161,6756,6678,7281,7008,6730,6739,9448,7530,9540,7158,9981,9506,9991,10064,10289,10210,10501,10315,10606,7071,18492,9434,7489,9660,7152,6813,9543,10645,0,0,9824,9832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,6736,6909,6873,7151,7071,7270,7204,7363,7273,9523,7482,9870,7522,10148,9519,10286,9604,7035,9809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9965,7036,6927,7465,6716,7009,5929,6904,9564,4300,7019,6688,7051,10122,7205,7161,10449,10128,10147,9712,6873,6909,6737,6736,7071,7270,7273,7363,7151,7204,7522,9519,9870,7482,10286,10148,9523,9604,7035,9809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10501,7530,18492,9506,6909,7008,9434,10064,7053,10606,7270,7273,10286,9604,9870,7522,0,9809,0,10148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10128,7465,9448,9712,9781,7036,9991,10122,5929,6904,6756,9981,10315,7079,7091,7108,10289,9603,10466,9783,7489,6679,9483,7479,9660,7266,7492,9824,9698,10657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6909,6873,6737,6736,7270,7204,7151,7071,9523,7482,7363,7522,10148,7273,10286,9809,9870,9519,0,9604,0,7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151,7071,7270,7204,6737,6736,6909,6873,9604,7522,9809,9519,7363,7482,9523,7273,7035,10148,9870,10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264,9712,9564,10122,7051,9698,7205,7036,6716,6688,5929,6904,6927,7240,6723,10657,0,7161,9965,10503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10122,10128,9965,10147,7205,9712,7051,7161,6927,7465,6716,4300,5929,6688,7019,6904,9564,7009,0,7036,0,0,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7036,7205,10147,10449,9965,10122,9564,7465,10128,9712,6927,7009,6716,4300,5929,6688,7019,6904,7051,7161,6736,7071,6873,6909,6737,7151,7204,7270,7482,7273,7363,9523,7522,9604,9519,9870,9809,10286,10148,0,0,0,0,7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781,9603,9907,9981,7494,7250,9540,9783,7134,10083,7091,7336,6649,6638,6730,6739,25083,7079,6909,10343,7151,10466,6736,18667,7204,6873,6737,7071,7273,7270,7482,9604,7363,9809,7522,9519,10148,9870,9523,10286,7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,7204,7151,7071,7363,6873,6737,6736,6909,9519,9870,9604,9523,9809,7035,7482,10148,7273,10286,7522,6679,7259,6853,6813,7318,7496,7493,7479,7518,9387,9735,9625,9483,10056,10081,10428,10324,10227,10598,10645,6723,6976,7045,7152,7164,7240,7264,7266,7492,9543,9698,9720,9824,9832,10037,10503,10657,10678,10708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7206,7158,7281,7530,9448,9506,10289,7108,6756,6678,7053,7008,9991,10210,18492,10064,10501,10606,7489,10315,9660,0,9434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161,7051,7036,7205,7465,9564,10128,9712,9965,10122,10449,10147,7019,6904,6716,4300,5929,6688,6927,7009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,9506,7530,7158,9907,7336,7494,9603,7206,7108,7281,6678,6730,6739,7053,6638,7091,7008,9540,7079,9781,9783,9991,9981,10064,10210,10083,10315,10289,10343,10501,10466,18492,10606,18667,6736,25083,6873,6737,6909,7270,7071,7273,7204,7363,7482,9434,7522,9523,9519,9660,9604,9870,9809,10148,7035,10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,9564,7161,7051,9735,10147,6853,7259,10081,9387,10324,9625,10645,7009,6927,10227,6716,4300,7205,10428,6723,7240,7264,6976,9720,9832,10037,10503,0,10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6688,6716,6904,7019,10122,6813,10449,7479,6679,9483,9965,9712,10128,7036,7051,7045,6927,7465,5929,4300,7164,7152,10708,9543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7363,7273,9523,7482,9604,7522,9809,9519,6737,6736,6909,7071,7151,6873,7270,7204,0,9870,10148,7035,10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
