6813,6853,7259,7318,7493,7496,7518,9387,9625,9735,10056,10081,10227,10324,10428,10598,10645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,6813,6853,7259,7318,7479,7493,7496,7518,9387,9483,9625,9735,10056,10081,10227,10324,10428,10598,10645,6638,6649,6730,6739,7079,7091,7134,7250,7336,7494,9540,9603,9781,9783,9907,9981,10083,10343,10466,18667,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6976,7045,7152,7164,7266,7492,9543,9720,9824,9832,10037,10678,10708,4300,7009,7019,7465,10128,10147,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638,6649,6730,6739,7079,7091,7134,7250,7336,7494,9540,9603,9781,9783,9907,9981,10083,10343,10466,18667,25083,4300,5929,6688,6716,6904,6927,7009,7019,7036,7051,7161,7205,7465,9564,9712,9965,10122,10128,10147,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7035,6736,6737,6873,6909,7071,7151,7204,7270,7273,7363,7482,7489,7522,9434,9519,9523,9604,9660,9809,9870,10148,10286,6638,6649,6678,6730,6739,6756,7008,7053,7079,7091,7108,7134,7158,7206,7250,7281,7336,7494,7530,9448,9506,9540,9603,9781,9783,9907,9981,9991,10064,10083,10210,10289,10315,10343,10466,10501,10606,18492,18667,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6723,6976,7045,7152,7164,7240,7264,7266,7492,9543,9698,9720,9824,9832,10037,10503,10657,10678,10708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6736,7035,6873,6737,7071,6909,7204,7151,7273,7270,7482,7363,7522,7489,9519,9434,9604,9523,9809,9660,10148,9870,6678,10286,6756,7008,7053,7108,7158,7206,7281,7530,9448,9506,9991,10064,10210,10289,10315,10501,10606,18492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7045,7152,7164,7266,7492,9698,9824,9832,10037,10657,10678,10708,6688,7019,7161,7205,9564,9965,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,6638,6739,6730,7091,7079,7250,7134,7494,7336,9603,9540,9783,9781,9981,9907,10343,10083,18667,10466,0,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853,7318,7493,9387,9735,10081,10227,10324,10428,10598,10645,7161,7205,9564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,5929,6688,6716,6904,6927,7009,7019,7036,7051,7161,7205,7465,9712,9564,9965,10122,10147,10128,0,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6873,7071,9604,6638,6649,7134,7079,7091,9540,9781,9783,9981,10466,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730,6739,6638,6649,7134,7250,7091,7079,9603,9540,7336,7494,9907,9981,9781,9783,10466,18667,10083,10343,0,0,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259,6679,6813,6853,7479,7318,7496,7493,9387,7518,9625,9483,10056,9735,10227,10081,10428,10324,10645,10598,7035,6736,6737,6873,6909,7071,7151,7204,7270,7273,7363,7482,7522,9519,9523,9604,9809,9870,10148,10286,4300,5929,6688,6716,6904,6927,7009,7019,7036,7051,7161,7205,7465,9564,9712,9965,10122,10128,10147,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6739,6730,6649,7079,6638,7336,7494,9540,7091,7134,7250,9781,9603,9907,9783,10083,9981,10466,10343,25083,18667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152,6723,6976,7045,7240,7164,7266,7264,9543,7492,9720,9698,9832,9824,10503,10037,10678,10657,7489,10708,9434,9660,6756,6678,7008,7053,7108,7158,7206,7281,7530,9448,9506,9991,10064,10210,10289,10315,10501,10606,18492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9543,9824,9832,6813,7152,10645,7071,7489,9434,9660,6678,6730,6739,6756,7008,7053,7108,7158,7206,7281,7530,9448,9506,9540,9981,9991,10064,10210,10289,10315,10501,10606,18492,7051,7161,10122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,6873,7035,6736,7151,7204,6909,7071,7363,7482,7270,7273,9519,9523,7522,9604,9809,9870,10148,10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6909,6737,6736,7035,6873,7151,7270,7273,7071,7204,7522,9519,7363,7482,9523,9809,9870,10148,9604,4300,10286,5929,6688,6716,6904,6927,7009,7019,7036,7051,7161,7205,7465,9564,9712,9965,10122,10128,10147,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,6909,7273,7522,9434,9604,9809,9870,10148,10286,7008,7053,7530,9506,10064,10501,10606,18492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7266,7492,9698,9824,10657,6679,7479,9483,7489,6756,9660,7079,7091,7108,9448,9603,9781,9783,9981,9991,10289,10315,10466,5929,7036,7465,6904,9712,10122,10128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071,7151,6909,7204,7035,6736,6737,6873,7482,7363,7273,7270,9523,9519,9604,7522,10148,9809,9870,0,0,10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151,7204,7071,6909,6736,7035,6873,6737,7522,9519,9523,9604,7270,7273,7363,7482,10286,0,0,9870,9809,0,10148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7240,7264,6723,9698,10503,10657,5929,6688,6716,6904,6927,7036,7051,7161,7205,9564,9712,10122,9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929,4300,6716,6688,6927,6904,7019,7009,7051,7036,7205,7465,7161,9965,9712,10122,10128,9564,0,10147,0,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7204,7270,7151,7071,6737,6873,7035,6736,6909,7522,9519,9523,7273,7363,7482,9870,4300,10286,5929,9604,6688,9809,6716,10148,6927,7009,7019,6904,7051,7161,7036,7465,9564,7205,9965,10128,9712,10147,10122,0,0,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7273,7363,7204,7151,7270,6737,6736,7035,6873,6909,7071,7522,7482,9604,9809,9523,9519,6638,10286,10148,6649,6730,9870,7079,6739,7134,7091,7336,7250,9540,7494,9781,9603,9907,9783,10083,9981,10466,10343,25083,18667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7164,7240,7264,6723,6976,7045,7152,7492,7266,9698,9543,9824,9720,10037,9832,10657,10503,10708,10678,6679,6813,6853,7259,7318,7479,7493,7496,7518,9387,9483,9625,9735,10056,10081,10227,10324,10428,10598,10645,7035,6736,6737,6873,6909,7071,7151,7204,7270,7273,7363,7482,7522,9519,9523,9604,9809,9870,10148,10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489,9434,9660,6678,6756,7008,7053,7108,7158,7206,7281,7530,9448,9991,9506,10064,10210,10289,10315,10501,10606,18492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6688,6716,4300,5929,7009,7019,6904,6927,7161,7205,7036,7051,9564,7465,9965,9712,10147,10449,10122,10128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7363,7273,7270,7482,7204,7522,9434,6909,7035,6736,6737,6873,7071,9660,9870,10148,6638,9519,9523,6678,9604,6739,9809,6730,10286,7079,7008,7053,7091,7108,7158,7206,7250,7281,7336,7494,7530,9506,9540,9603,9781,9783,9907,9981,9991,10064,10083,10210,10289,10315,10343,10466,10501,10606,18492,18667,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264,9720,7240,6976,6723,9832,10037,10503,10678,6853,7259,7318,9387,9625,9735,10324,10081,10227,10428,6716,10645,6927,4300,7009,7051,7161,7205,9564,10147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10708,7164,9543,6679,7045,7152,6813,7479,9483,4300,5929,6688,6716,6904,6927,7036,7019,7051,7465,9712,9965,10122,10128,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482,7522,7363,7270,7273,9519,9523,9604,6736,7035,6873,6737,6909,7071,7151,7204,0,0,0,0,0,0,0,9809,9870,10148,10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
